Location,Strain,Habitat,Latitude,Longitude,Mean_annual_temperature,Mean_precipitation_driest_quarter,Mean_precipitation_wettest_quarter,Mean_annual_precipitation
Arizona,SY0467,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0467,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0474,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0474,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0487,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0487,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0489,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0489,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0492,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0492,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0493,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0493,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0494,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0494,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0496,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0496,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0498,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0498,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0601B,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0601B,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0603,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0603,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0604,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0604,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0605,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0605,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0606,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0606,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0607A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0607A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0609,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0609,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0610,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0610,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0612A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0612A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0613A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0613A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0617A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0617A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0618,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0618,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0639A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0639A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0640,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0640,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0643,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0643,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0644A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0644A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0655A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0655A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0657A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0657A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0658A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0658A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0660,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0660,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0661A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0661A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0661B,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0661B,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0663A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0663A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0664,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0664,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0666A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0666A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0667,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY0667,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1416,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1416,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1417A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1417A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1418,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1418,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1419A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1419A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1421A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1421A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1422A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1422A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1423A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1423A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1424A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1424A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1427,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1427,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1428,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1428,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1429,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1429,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1430A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1430A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1431A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1431A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1432,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1432,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1433,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1433,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1434A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1434A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1437A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1437A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1438A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1438A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1439A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1439A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1440A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1440A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1441A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1441A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1442A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1442A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1444A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1444A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1445,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1445,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1465,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1465,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1467A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1467A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1468A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1468A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1469,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1469,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1470,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1470,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1471A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1471A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1472,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1472,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1473,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1473,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1474,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1474,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1475,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1475,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1476,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1476,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1477A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1477A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1479,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1479,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1480,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1480,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1481A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1481A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1496,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1496,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1527,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1527,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1529,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1529,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1531,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1531,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1532A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1532A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1534A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1534A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1535A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1535A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1537A,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1537A,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY1539,Sonoran Desert,32.26,-111.01,20.6,5,55,25
Arizona,SY1539,Sonoran Desert,32.29,-110.94,20.6,5,56,26
Arizona,SY0001A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0002B1,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0003A1,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0003B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0004E1,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0005,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0006,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0007A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0013,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0014,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0015,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0017,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0018,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0019,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0020,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0021,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0022A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0028,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0029,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0030,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0031,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0031A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0033,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0034,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0042,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0043,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0043A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0043B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0044,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0045,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0046,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0048,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0049,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0051A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0052A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0053A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0054,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0055,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0057,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0058,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0059,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0060,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0060B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0062,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0063,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0067,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0068,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0070A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0072,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0073B1,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0074,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0075,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0075A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0078B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0079,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0080B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0085,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0086,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0088,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0090A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0091,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0092,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0093A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0094,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0097,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0098,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0100,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0101A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0102,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0104,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0105A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0105B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0106A1,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0106B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0106C,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0107,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0109,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0109A1,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0109B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0110B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0112,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0114,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0115,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0116,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0117,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0120,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0122,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0124,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0133,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0134A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0135A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0136,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0142,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0143A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0151A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0152,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0673A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0676A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0677A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0683A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0684A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0690A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0691A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0692A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0693A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0694A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0696A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0697,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0698,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0700A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0702,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0703,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0704A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0706A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0707A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0708A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0709A1,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0718A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0721A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0756,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0757A1,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0757A2,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0757B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0758,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0759,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0760A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0761A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0762,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0763,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0764A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0764B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0765,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0766,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0768,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0769,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0780,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0783,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0784,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0785,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0786A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0789,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0793,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0794,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0797A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0798A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0802A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0803A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0805,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0809,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0811,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0812,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0817,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0818A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0822,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0826A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0827,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0828,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0830,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0831,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0849,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0850,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0853,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0854A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0854B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0855,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0856,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0857A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0859,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0861,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0862A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0863,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0864,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0865,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0868,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0869,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0870,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0872A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0873,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0874,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0875A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0877,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0879A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0881,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0882,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0883A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0885,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0886,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0888,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0889A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0889B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0890,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0913A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0917,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0918A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0920A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
